PC1,PC2,label,cluster
1.9702089139309689,1.9748948833732907,7,2
-6.4262321347024525,6.003748524257968,7,2
5.304006210745898,-4.91730220336065,2,4
-0.562492989707416,-8.633499943445903,8,4
-4.609103032424427,-4.305933578470223,8,7
4.0387135934971194,6.375350095082612,5,0
11.204854237146986,-0.6613696482182785,0,9
0.6441247221374531,-4.51620607794356,6,1
28.312730965974964,1.6586263039730456,0,9
1.8373805000804202,-5.510319941035718,0,1
-0.7721927058625743,1.35097430473039,2,1
-3.66975587576992,9.071911219182626,9,5
13.072234171885952,-7.109415175537846,0,9
1.2537969711976524,12.328776079010156,4,6
0.8789351064878368,3.847359559695171,7,2
-4.54044677316232,-3.63057254339807,7,4
-7.461156818550491,-2.5156147725650375,1,7
-2.144931374576724,1.4627302890164424,5,8
1.4549145900386944,13.815747702002774,7,6
0.6629437952594277,-1.0655834390866583,9,2
0.2818034984909716,0.19028967995966906,4,5
-1.690173240726436,3.2509071728431675,6,1
-5.099041745490865,-5.846869421069346,1,7
-0.29329593050899594,-3.6442084869440445,5,1
-7.479802393695541,0.8129649755237147,7,2
1.2844470793822762,0.07385737010622265,6,1
1.0499385699583177,-6.360060825257772,5,4
11.135285017402,-5.922608312437219,0,9
8.952633196326818,5.119671275717488,4,5
3.4699287308801927,8.33159415540512,8,8
1.17094744619732,-0.8721891467112926,7,4
-3.7657202622489643,-1.9114135323133983,6,8
-7.206027812274797,-3.9554106535413576,1,7
-6.450611595932364,-3.587125121707839,8,7
-6.5335574746519764,8.193486884976137,7,2
-0.597134778025645,-1.4577575425725575,3,8
-1.863668910654055,14.152164088649723,7,6
-1.7695789387142635,0.20112996593959606,3,8
-7.880187416986362,-2.6557730627997396,1,7
16.561358252007924,-8.532215017529344,0,9
-4.726159102557653,-1.0947908980395475,3,7
-1.0391585623647548,-3.0784311284270656,4,4
-4.022585999233763,-3.525025954283416,5,4
-2.1429575358790864,-2.808188362658526,4,4
3.7313532962251763,-4.113726593038808,0,8
3.4287298893909446,-5.286873437654684,5,4
-0.562762017965478,-4.708893642562625,4,4
4.91697955787807,-9.223109345292881,0,3
-1.9224310888570706,-1.2583745259197407,3,8
0.12792257195749482,-8.98475986650651,5,4
-7.458034713353334,-4.454063559774557,1,7
6.307677188193804,-4.01152451104117,0,8
-3.589213436199637,-4.3666796079847865,8,4
3.7848118739641086,2.0321323541883958,3,8
-3.928094467848703,1.162659677806946,7,2
7.214167718052626,-9.843560861505647,0,3
-5.866734138762184,5.555083781098446,9,5
11.816642787070135,4.768252822694965,6,1
-3.5613932986435795,-4.426778020296037,6,1
-6.448616978852174,0.6632606371540885,9,2
-1.9189383816312797,-7.019913820893774,5,4
-2.708179611320876,3.5022908452638486,4,5
-6.485107642182235,-3.342485314028652,6,7
-5.183374532766743,3.0925993178992104,9,5
-5.718520854728165,-0.4097689899520441,3,7
-1.8706000885976375,0.11423147850400692,5,8
8.728773194716753,9.03047670801725,4,6
11.238756460900685,-4.0950240333800405,2,3
2.16066638321725,-5.807517641136839,4,4
-3.94134208844066,1.4334148410301981,8,8
-2.758776064782024,-3.1642244890290474,7,4
-6.805749442876367,1.9833082697286628,7,7
-1.123987022680138,-9.808350882140537,5,4
-4.37992153889565,5.503613940707011,8,5
6.3726117596544904,16.421145997490832,8,0
0.4827439566268429,-7.431485901753972,8,4
0.1853061288636109,-1.740491260589049,2,1
11.492538227223791,14.298164246180955,6,0
-5.585963756206795,0.42312222664033067,9,2
0.671548012204289,1.896972427682087,3,8
-7.742047705185628,-2.230924299227444,1,7
14.082444565764405,9.208824080537171,0,9
-1.4871642546812658,-0.229299090431247,4,4
-6.091259003879736,-5.216354857603419,1,7
-1.6476751295832988,-5.977106988004184,5,4
4.557481570119985,1.4151437025084732,9,5
12.568062895425802,-11.627589608921511,0,3
5.981240040002182,4.303963722658011,6,1
-5.563457668392588,-2.019473656671132,2,7
-1.6154205151279681,2.4660626210329375,1,8
-7.7484658380278235,3.4513547655412005,3,7
3.3950201898956087,3.6823514666002843,0,8
1.5300225647151002,-2.5882429419677284,6,1
8.689888970691227,-7.491530842944857,0,9
7.457928769947496,4.531031074565566,0,8
2.606298044394968,9.204369196936039,8,6
1.2699130595377697,11.929237312166466,3,0
-0.07686653780754814,-5.025150997822619,2,1
8.377194792878168,-1.0595377305508475,0,8
-2.6564285105687673,-2.453936074351388,0,8
3.1272216837533553,-4.0437360585991255,6,1
22.250807102186396,4.189867185515452,0,9
15.353454605089148,-4.435138548865689,0,9
5.01652935904366,5.112723267460919,4,5
-3.414388064328994,5.6201998506647115,7,2
4.175611350495824,-3.078465039061095,2,3
-5.381851155483414,-2.320499405474051,7,2
-7.703518104096133,-1.367465610914389,1,7
-6.86714037814456,1.7470782551081105,9,2
-6.95399647202611,1.9046408755598752,9,5
-3.118914545615883,1.3699490999877846,3,8
-4.534122548284643,3.703657652205503,9,2
4.306364032287254,3.1279283902914123,8,8
-0.4524248307020657,1.8351124983248728,4,1
-5.843492706976234,-3.4928251853949854,6,7
1.5990575202848845,-7.635557764837433,6,4
-5.734030066654552,-6.566472725369693,5,7
-0.8349958684190089,2.9762815927499253,3,8
3.112537139352332,-9.072789145389573,8,3
-8.045179275358908,-2.9222673373360792,1,7
-5.267586362086572,-0.36922386682462094,8,7
-6.152683512242178,6.217615384936376,7,2
-7.325212442093063,-4.70123069316242,1,7
-1.3447399171132115,0.3555965959801101,3,8
-4.399628070371633,12.185484628266323,7,6
0.6097916734557993,-1.5589922575348434,6,1
-0.6039969336748019,-5.313732284593946,3,1
8.695221479523797,1.3634021299526713,6,9
-2.890495838204715,-4.208105042296923,3,8
5.454871469552882,6.217680467265774,6,0
0.07270152322827286,-2.8644260809196127,3,8
-4.762716012366694,1.6323872853345192,2,7
-6.285778228846017,-0.0049844816722685375,3,7
-1.2761433349172426,0.4795825124527946,2,7
-1.8621010680093202,-1.6565338082153138,2,8
3.1636524683530367,10.388509469422411,7,6
-3.990692992650353,4.817886580549943,9,5
9.808823815270056,-0.8160023326889128,2,0
12.855304285696604,-8.692275959587532,3,3
6.396946082046537,-10.166626794820518,2,3
-3.773296064269294,-1.6198947584012302,7,2
-1.7699314335856513,-6.268041977442517,5,8
-4.169056639314141,-2.6941607453228964,5,7
0.06987136252471779,-11.807822341477962,8,4
-2.8755638323030333,7.455017857524698,8,5
0.856853298824297,-1.598833347295408,2,0
25.044528875351325,-0.9261724381518899,0,9
-5.896954560733012,-4.309760194259067,1,7
0.9325221553361328,-0.8999559320215069,4,4
-2.5591890086773854,-0.44984781861229467,0,1
7.190718377407151,1.9763884382455539,6,1
7.260958176408461,-1.8495354488709288,3,8
-4.905928269785879,6.4612720198527285,7,5
-6.793672649538321,-2.566814047612514,1,7
-7.389059107527362,-0.4023106681404005,1,7
-7.5318365440159285,-4.232614165760814,1,7
4.1862838675611425,2.0182292892701335,4,5
-4.300240490728697,6.08571873951487,7,2
10.436174759588292,6.060935100298009,0,9
4.480203957980937,-3.9871424048981723,2,0
-6.891514183101084,5.393925136935028,9,2
3.0671481336123554,2.605205424749177,2,0
16.71218672597503,-7.511037246510989,0,9
0.6935562560277018,-7.419047321394073,5,4
6.56348944608466,-4.736805359200634,6,1
6.607236502068237,0.8659604994955686,0,8
-2.2114018539286273,-0.8773654316010093,8,8
-0.043640490827353245,13.614738894497997,9,6
5.167172941029135,-3.913333571050624,6,1
-3.3219515784517553,-1.1262257581636956,2,7
18.0996842517624,5.44373420614022,0,9
7.368352300245461,4.969496470180956,0,8
-5.362710613705084,9.933521737293763,7,2
7.518745214843276,-9.626733194462377,2,3
10.840799911659362,-2.726462876750871,0,9
9.186932743066276,8.48150205777561,4,6
2.521107585081817,1.0463544671724605,2,0
9.79436740501483,-2.152627069053969,0,1
-4.962773015948716,6.291853511798367,9,5
-8.04641873996743,-1.879173529764326,1,7
2.496278700129287,2.751953154583554,6,1
-6.1062160366821265,2.205723754845202,9,5
-1.9431046707143471,-3.7248275192427984,3,7
14.874383890127854,1.7264862698272705,0,9
27.4502030465943,3.7751941477119852,0,9
-0.8941822142670581,-0.5228440557237398,2,0
25.451341111074335,6.129886695313665,0,9
-3.9819530274388693,-2.291890091806514,6,1
-4.908779258198827,-3.450690278800942,8,7
8.380534066209796,-1.8734765120805825,4,4
7.184048566426415,-2.0429031704228566,0,8
-1.3572901636177195,6.780134810982585,7,2
-4.119050950457471,3.3293687870029203,2,7
-6.702947945822004,-0.22164110444149066,1,7
-6.826528130226188,0.14811584960938615,9,2
4.442286738789892,10.271607645360543,5,8
4.907602351329622,-3.1382372029421823,2,1
0.621595809147347,7.558078866839271,4,5
-3.827804782425534,-2.003318190206265,8,7
2.949202426397033,-6.257156612667721,5,4
6.7878405137901305,-9.546365597455727,2,3
-1.6754800601221198,5.214192961290994,9,5
-5.466315045044973,1.9660866044309726,7,2
-1.0823863241571203,-2.720088330702766,9,2
3.0057128131333304,2.4248758760745703,2,0
-6.655867137369933,3.1597037036014806,9,5
-3.8617615682412376,2.9728821130497365,7,2
1.6660055213169165,8.425107026871709,4,5
-2.980449904606808,4.2385580801395815,9,5
4.471980767343915,1.011189364949443,3,0
8.646059043617186,-5.995755067089403,2,3
-5.67668947521232,-3.8373053423155596,7,7
-3.2116817469579315,1.7252497905071138,3,8
-1.994226216891636,-4.097807986646651,6,1
6.227618815386965,-2.039853423088541,3,8
1.289682756351264,-6.583365276274203,6,1
3.7215036471481646,2.3174432301818215,8,8
4.985605001988414,-6.223359824934909,8,4
1.2807590250056307,5.347544183141817,3,8
-5.508301911200071,1.674629322629416,7,2
14.177754159110952,7.368413214067164,0,9
-4.311219258580395,-0.42844474060642923,9,2
4.7622068495067795,-7.024282789573346,2,3
-1.8064741772156838,14.180798663674029,7,6
-5.645388740389757,-2.9316419110071332,9,4
22.016662223442495,7.975992304195795,0,9
-5.337194292904198,-5.4112636693663045,5,4
-0.18839467909626142,1.9632080086617598,4,5
2.979240740195385,-6.479090791256278,5,1
-2.064416043410173,-8.468132915660133,8,4
-1.5105423729665615,2.7020593334880054,4,5
1.4903879963263154,-1.695170784741404,3,8
2.005975331204554,8.706140202323672,3,0
-7.556000555137793,-1.2679139332616338,1,7
-6.446884381032163,6.051102129500893,7,2
0.12702906990543575,-5.071825898297994,8,4
-3.8471400375338463,4.047123642416591,9,2
-6.464609427198852,0.3315586630777485,7,2
-4.594757946723022,-1.5799117289785507,6,7
10.435708853027498,-13.638200793645,2,3
-6.633032241734775,-2.1561481456884644,1,7
-4.1962095903859495,6.46838862611564,7,2
13.093660127046137,-10.058948696179861,0,3
-1.393401680109761,-6.703373812951451,5,8
-5.10755623146331,-4.227884876361212,6,7
5.810207204067587,-5.548427916723285,5,3
-3.6367915825345687,3.057896897689405,2,8
1.3471403484799205,0.9105886397518236,9,5
9.528458314351175,-0.2975635444945147,5,8
-5.347127433698772,-0.4151094697761711,4,5
5.727907066180645,2.092665155896835,6,1
9.886490767478154,-8.534885086607625,2,3
8.315674399031902,-6.51133723703131,2,3
1.4521249087809451,-5.8277538288336075,2,3
-4.066724503933121,-3.5076391676497964,9,4
22.55350545992613,4.710024046951281,0,9
3.4413795071308355,19.449723102142407,7,6
-5.517639634030023,0.14112006778484518,7,2
-4.734239170678032,-3.0450125486956297,2,7
6.244886877553605,-1.89930988614809,2,1
-2.240158790172878,-3.1681051193350602,6,1
-0.6046599077156714,-1.2359579815410637,3,8
10.425596785300597,8.016456950042805,4,6
0.6935286564034477,0.006384665563992275,2,8
8.803032400089942,4.792451011265733,0,8
-5.395771048833013,-5.795901627601971,5,4
-6.092339084822048,-1.2016583773081677,9,2
6.837376913438917,2.0315380186451684,6,0
0.5911532376012594,0.15126422932078368,2,0
-7.261390903479718,-0.019807632031208354,1,7
-7.344271366157615,2.963251373450698,9,2
9.088893672011258,-8.876605355461361,0,3
3.0094983763169183,-1.2022659579710984,6,1
9.385214639121568,-9.71528884602029,0,3
-7.657529898031585,-0.04823847036624477,4,7
-1.4886429309576652,-1.8668365030552903,8,1
3.4183971887923223,2.52201161838067,4,5
2.287256590717177,-1.0047885658321984,3,8
-6.764018658433026,-4.505957985040915,1,7
-3.860796586559941,-5.280716626965567,5,7
1.3723030314063216,6.956585312622282,4,5
2.4164116035874232,4.19568283979468,2,0
-4.5046447817219075,-3.5230498670084742,9,4
5.089875391426792,-7.30117156638228,5,3
-0.19014215834849937,3.329353548365951,7,2
0.5252774630174164,-8.31914892765763,3,3
-7.537611371982467,-0.6484949205886706,1,7
-3.086864057477854,-4.677759888150707,5,8
-3.6006385207608034,5.137598493090212,4,5
-4.648400517477517,-5.720742758034695,5,4
1.8400286054711215,4.350281011662316,3,8
-6.757139334784507,-1.099198469830819,7,2
-2.4243178101548932,-2.2174801413410137,3,8
-1.9656661629009242,-7.507133216427386,8,4
5.371866801671385,-4.946259391962886,6,1
4.4175605027085805,-5.998558504352894,2,3
-1.6385538537966213,-2.531305243325531,4,4
5.169142589130652,-5.671573917850407,6,1
-6.75125372726995,-0.7786619113173407,1,7
-7.12334132809186,-3.1036064185420678,1,7
-4.544149925955484,1.1986065965080686,4,2
18.8416163223943,-3.782377528926978,0,9
8.81723379880939,-10.037869979075234,0,3
7.137276406059027,-4.278336582225865,5,8
-0.4395077291262288,-1.9668193721938758,8,8
-0.18675072240900223,0.36319495178489314,6,1
-0.15019546991304758,8.563828374057021,7,6
3.5369888400076364,-0.7487622813088258,4,5
6.673798995049787,4.417349520886393,2,0
-0.5949152193541296,-6.488424894072529,8,3
9.672713625626212,-11.661838510497319,0,3
3.02242447149449,-3.375369911138249,2,1
5.311290487380378,1.9768741791048665,5,8
-3.897915807386011,-3.6364119644376967,4,4
2.7788495962019635,6.452138671017501,8,8
2.577590742153497,-8.23838789399718,3,3
6.672267631869652,-5.145043466321456,0,3
-5.152737303390711,-0.08180173140794453,6,7
3.9676630082758124,8.89164708152436,4,5
-1.921462467291831,1.5416062031157551,8,8
-2.5784952266591112,-7.989977853693833,6,1
-7.347271618385197,2.108585411334017,4,5
-7.634852226543402,-0.4070615026683752,1,7
-1.8817293435311255,0.6162602278342042,8,8
-8.150414512396692,-2.3552788079442317,1,7
-3.574219581589858,0.6366639112653226,5,4
-1.5055035367540333,0.9690967487509199,4,1
-6.668325595173431,0.38218772837197873,9,7
1.198146274537849,2.7068984220332997,4,5
3.0265260413685624,-5.27247448737406,3,8
-1.5393169389318715,2.2882775980086523,2,0
12.38406303352558,-9.12231383051793,0,9
-0.06325566156738492,-6.267469921837924,5,1
10.224473644231185,-0.5554709955313644,0,8
1.3358792310037422,9.379467361408643,7,5
-3.4520873264313097,0.7919159565467588,9,2
-0.26372509155392554,-1.0950280446154468,2,1
-7.109330980926936,2.411204384981999,9,5
-0.5316428312880165,-1.0959441280986801,8,5
-6.974423700280969,4.217897578249847,9,5
1.7798862006180522,1.2728838908469273,6,1
10.267700514933468,16.41814344661258,5,0
6.790108141011939,-8.866111222336043,2,3
-4.6499711907345995,4.733602296644672,4,5
2.6535538237026355,6.715374171020959,4,5
-0.6577757618604396,-5.7129110106317285,6,1
-4.099351560687967,0.6382566664513515,4,5
-6.062544350497006,-1.9176875026826323,8,7
0.8560101699807746,-0.07644803936506869,4,5
-8.057345434325988,-3.3483137127343836,1,7
4.045468736357231,7.539185371296419,7,6
-0.6241799174233992,-0.45996347514093805,5,8
-4.436016300822285,-7.842886050111581,8,4
-6.131977857434471,-2.4519788298001335,9,7
1.1014003269239558,-3.085643219563852,5,8
5.710822052640556,5.16760577698704,9,5
-4.161533166462059,1.000877581763111,3,2
-2.5274559379368986,13.971410865806988,2,6
-3.9454423172864814,-2.7716521524703723,5,7
-4.597147194624519,-2.7895911295675404,8,7
5.248557049527551,6.444524403693015,2,0
-0.6720369863233936,-4.581363631679738,2,3
-1.2972294031856657,6.566210330479388,7,5
6.8981529690350305,-0.8050146817113558,2,1
-2.8000701471823755,-7.544539086857113,8,4
-8.252703750689216,0.5343709208376264,4,7
-7.517162272096531,-1.7369276184981666,1,7
-3.760687365827625,7.3628607007520745,9,5
-4.428639411095449,1.1890927938972524,3,7
-0.46658780356628177,-0.32170764183506256,6,1
15.365695852664647,-10.547433571428407,0,3
8.082949713374337,-11.630889614519452,2,3
-3.3260823733463094,-1.8580525121540856,2,7
-4.811247365121154,1.332167435212585,9,2
-7.443302461011455,-2.3756610726865937,1,7
9.03757397356347,2.817822024315112,2,0
-8.289178003769903,-0.6878424943384714,7,2
6.270353687804506,-3.44190855751204,2,3
-6.430193889574353,-3.566924317775755,1,7
-5.014802662311843,2.752186742694824,3,8
-1.526934151928126,0.32476666573302343,4,5
-2.330691291739627,-0.255096102527193,9,2
-7.162721280839094,-3.3883147600427734,1,7
-0.7048485249717893,-6.420202090987628,8,1
13.000488357118597,0.2541744878538588,0,9
10.245974975890658,-13.814968937012289,2,3
8.458020257727455,-5.602433934878819,2,3
-3.333941480285328,1.2057172525056452,3,8
8.523759604523384,10.790579964540992,4,6
-7.393402368651875,-2.4753522742178906,1,7
6.406128224623031,-5.609053169544079,3,3
-7.6448555925568735,2.9734561998412863,7,7
1.0577083012400097,1.1595261245838282,4,5
-6.458419270110744,-6.239750168045037,1,7
11.40369941779349,7.494106130802452,4,6
-8.147758172419401,-1.362769901547253,1,7
0.634074780647224,-2.7739787078417018,5,4
15.42320755142055,10.284177644898723,9,9
18.283912658747322,-1.8670739077244585,6,1
-7.869367994633532,0.7671674930678011,9,7
6.198024855686994,-4.191513260953316,0,1
-0.14680927348044062,0.7810730899315161,5,8
-5.485440396955711,-2.376832625205398,7,2
-1.1502851162197223,-0.860941498579145,6,1
1.390768528554283,-4.227233759717685,8,8
-1.441556188330756,2.1156472699220217,2,0
27.238328870379235,1.7272319517893826,0,9
-5.484439101344516,4.233249539370318,7,2
-2.553182031282918,3.611139794443438,3,8
2.3653207437189696,-2.252148892141506,5,8
-1.0397038571467037,-8.284290603921553,8,4
7.26849334959501,-1.5946512077336232,2,0
-3.884138689287891,-3.9090733974455523,8,8
7.318502247417897,-11.52999829751698,2,3
-6.539015389831156,1.340687823654012,4,7
-3.408561418259932,-0.823234027942801,8,7
-4.738540428173525,-3.2442141815272407,5,4
-2.712494766911851,-4.696771840704638,8,8
5.910178170457951,-0.6855801048827335,9,4
-5.256223825526289,4.826875178630836,7,2
-7.519810156407758,-3.2646059441907402,1,7
-0.0417675814377234,-1.872368728036968,2,1
12.34634527397871,6.963546372232657,4,9
5.431803429926701,-6.796753047245793,5,3
9.009446534959771,12.087748423701896,5,6
-7.650810619184528,-1.921789114367983,1,7
-4.340616796585218,-4.354368176498684,8,4
-7.195722204797682,-0.23639382472139267,1,7
-5.076328055973888,8.152273463997085,4,5
10.264081705278407,14.91525391484344,4,6
-2.632712471126565,-5.416179775813434,6,1
3.948885963002943,-11.528456774059766,5,3
3.57545743770259,5.155472852242406,8,5
2.3397480640080213,16.341801495240432,9,6
4.522786406684378,-3.717105480821843,2,3
6.960240455636649,-0.9210625782402234,3,0
9.93100857448799,-0.555201547373322,0,9
-5.446170905071633,-4.0622669511411384,5,4
-7.003970674339705,-2.7515997714127955,1,7
-4.379409953433257,2.762013467492435,4,5
10.166735503483697,-8.14607685215177,0,3
-3.1963135971246115,-8.904174345713045,5,4
-7.789803669165839,-1.800480943829608,1,7
3.389011747359486,2.8231313582891397,2,0
5.405267307914835,10.774820204190526,9,6
0.33221259433901956,-1.2062611442484925,2,5
3.6648562057538348,-5.725743862854646,4,4
-5.422644225052185,0.42996572854694465,1,7
6.6426212572708385,5.259621869158661,6,1
-4.120741692309924,2.211336980899021,8,8
4.990064256160333,-1.1350204359508014,0,1
9.313093811789575,0.39738055090649954,4,5
-2.636856801216533,6.578550585226974,9,5
16.212779476959245,-6.687115104795358,0,9
7.040895639184898,-0.11537009693490793,0,9
7.424588873588299,-5.953834511868683,5,8
-5.786573558135866,3.7644835335811426,9,5
5.185180681760786,3.340696304336797,2,8
-3.075816288088701,0.5478951911113662,3,8
-3.847279271428086,-3.1614790974136406,5,4
-3.928573606574786,1.3422337640385442,9,2
-4.619641676000558,1.2730612392295995,4,5
-5.097854457072426,3.0396622975563887,4,5
-3.441741399982044,3.3084703363195684,3,8
0.7330729898783271,3.5307733744266123,9,5
-2.329502335121187,-1.236773717280666,2,7
3.5573580369909354,9.641854893322252,3,6
2.628378012262922,-7.9400231227244875,5,8
-2.0140591054666968,-5.412248765268761,6,1
-3.567772601161903,-5.047964613144993,5,7
-3.4226510628726796,0.818431014391108,2,7
-2.820193268456495,5.977880458325868,7,5
8.467240721676575,-1.1978700390687247,2,0
2.27203051236932,-2.689674753576339,4,4
1.939900868889819,2.340744040308834,2,0
1.507714857283328,2.268865221393077,4,5
-7.121787412471399,0.6790142814564368,7,7
6.019769510120821,-6.185701527502462,2,3
-4.356791905036299,-5.431322936388913,5,4
-5.431786311434691,-2.3569221354259593,3,7
-3.423424788324412,-3.8380116360036918,7,4
6.1914311620993265,1.0020060939989088,6,1
-8.626419498687014,-2.1945743131279376,1,7
19.573393757149802,-2.0249471219758592,0,9
2.3922844949031754,14.186316152944901,7,6
-5.531018343773075,-3.5323279671609322,5,4
2.1249829687390243,-4.720850341921839,4,4
-3.1906417567950403,-5.799813531858307,5,4
-7.372857614548602,-1.8649899127052088,1,7
1.2271763558339153,-4.0089463056600465,6,1
-5.109716795134203,-2.9313433074427726,9,4
-3.430744582414706,7.696310049487139,7,2
-8.003622023227157,-4.200570932020543,1,7
7.472618856901204,-1.4752472954369542,6,1
2.632499922083573,9.13589444784237,3,0
0.2762902028562023,2.9065539008070456,3,8
-7.656379526843702,-4.124629541219152,1,7
-2.756743403023671,2.148059639242495,2,7
-0.29855801490995487,-3.4803177585886824,2,1
20.835387804687315,11.703940319156018,0,9
-0.523327745798138,0.48939168804219274,5,8
2.6541268975883283,-5.659094998013202,0,3
11.616169758868784,0.6355904052936159,6,1
0.3474657554178729,3.8070444247377258,8,8
1.5461654972663073,6.003753907337008,3,0
-3.5761182700416176,-5.7904748457006505,6,1
-6.480228097785475,-2.2548086237697573,7,7
-6.089134907294042,-0.5848991596246885,7,2
-4.3722647602211655,-0.5966288226487559,3,8
2.047231220522107,-0.6773042357978794,8,8
-6.056909092451294,-3.3022174138971017,1,7
-3.324775160050678,7.113695671797447,7,2
-5.297164584425153,-2.8072805256701936,9,2
-0.7067357426780447,-1.411472058603764,3,8
-4.384837568319164,7.635927232581294,9,5
0.8632353146898948,-4.101551106116452,2,1
-4.981924451985502,-0.31819333721929816,8,7
8.518960430359822,-6.4847514446528915,3,3
-7.191296048808503,-0.6303162570860248,7,2
0.4662290483823179,1.5007504694500369,4,5
1.599772709061424,2.5231057039343603,1,0
8.326377450820377,-0.26130044967098676,2,1
2.0691295385966195,1.3799130343659693,3,0
-0.8102593109257162,-7.995314735322315,6,1
-3.1528383380822165,-1.4110854805437218,5,7
16.83298670547307,-3.2881968759184796,0,9
-3.251217055568695,-7.303194747250074,1,4
2.844020492537569,-1.7483625231516893,8,8
2.9074635212607913,2.194066720729877,6,1
-0.35339369346821553,0.034688645985397636,9,2
-0.814949388799169,0.2974339894453262,2,0
-6.642606138948571,-4.908307318004304,1,7
4.6874364577210335,-6.959600871450575,6,1
23.978639777303925,-5.537125721374464,0,9
6.968824014018854,-5.792601363279258,2,3
4.087782921883688,6.598536817187235,8,0
